id,name,influence_score,rank,out_degree,in_degree
532957,Cab Calloway,1.0,1,27,0
79016,Billie Holiday,0.8673224421975169,2,106,2
287604,Louis Jordan,0.7729029426436833,3,53,2
754032,The Beatles,0.7698994053913399,4,615,31
259529,Lester Young,0.7610430891242117,5,51,1
3829,T-Bone Walker,0.5339858962424145,6,48,2
66915,Bob Dylan,0.47620139328238437,7,389,29
848784,Roy Acuff,0.4520425645636038,8,50,0
403120,The Mills Brothers,0.4415200777977612,9,35,1
577531,Woody Guthrie,0.3853385865852929,10,80,0
805930,Charlie Christian,0.37117988234144245,11,35,1
549797,Hank Williams,0.3687581181515505,12,184,3
608701,Muddy Waters,0.36850849639734046,13,113,5
13511,Sister Rosetta Tharpe,0.3636576252346148,14,13,3
317093,Nat King Cole,0.3551583328683145,15,65,1
898331,Mississippi Fred McDowell,0.3426986402864795,16,17,0
120521,Chuck Berry,0.3396198512089451,17,159,12
894465,The Rolling Stones,0.33697438919924677,18,319,39
898336,Mississippi Sheiks,0.3329916125738719,19,3,0
82584,Billy Eckstine,0.31562720840385755,20,33,2
46861,Ray Charles,0.3130802844880861,21,113,7
200775,Ernest Tubb,0.2892917891959449,22,52,0
180228,Elvis Presley,0.28746901849178186,23,166,16
128099,James Brown,0.2838039289225441,24,154,15
824022,Little Richard,0.27854842307110295,25,88,9
162677,Dizzy Gillespie,0.27796043547790117,26,61,6
354105,Jimi Hendrix,0.26478378215182513,27,201,32
238115,Sam Cooke,0.25975414112322087,28,128,6
343396,Roy Brown,0.25091352507637515,29,34,5
276085,Howlin' Wolf,0.24388202855862115,30,99,2
753094,Son House,0.23900140615776913,31,22,1
423829,Miles Davis,0.22804910429706532,32,160,16
100160,The Kinks,0.22319253916588394,33,192,8
840402,The Velvet Underground,0.2217001559574489,34,181,8
531986,David Bowie,0.22092290254862385,35,238,25
211758,Charlie Parker,0.21455912009094397,36,95,8
82831,The Ink Spots,0.19613554978519432,37,21,2
81083,Bill Monroe,0.19108597336444816,38,59,2
170690,Erskine Hawkins,0.19055556031004361,39,7,1
577627,The Who,0.19031142157904926,40,149,20
175553,John Coltrane,0.18430102305477283,41,118,15
184502,Ella Fitzgerald,0.18393635176125306,42,75,3
41874,The Beach Boys,0.18006448631920705,43,186,13
418740,Sex Pistols,0.17918316816794738,44,153,23
316834,Marvin Gaye,0.17503517006321917,45,169,18
139026,Led Zeppelin,0.17384611477563758,46,221,24
960674,Wynonie Harris,0.17381959254163873,47,23,1
538677,Buddy Holly,0.17020295531331467,48,97,8
55128,Bo Diddley,0.168820251646134,49,65,12
346637,Roy Eldridge,0.15991051960683333,50,17,1
346336,Pink Floyd,0.15984765281977772,51,142,16
74970,Bob Wills,0.15827522510038855,52,40,0
489303,The Yardbirds,0.15491983200617246,53,105,17
631774,The Byrds,0.1543065310027782,54,158,20
821571,Smokey Robinson,0.15315280064052558,55,84,12
269972,Little Willie John,0.15101070217931598,56,14,1
959770,Willie Dixon,0.15034339085797424,57,37,3
108826,Jackie Wilson,0.1499722513064902,58,54,6
792507,Frank Sinatra,0.14624372692287915,59,71,9
617196,Brian Eno,0.14605135917810672,60,135,15
894335,The Platters,0.14238776892548216,61,37,6
771438,Black Sabbath,0.1421073957648049,62,171,12
490416,Thelonious Monk,0.13940205491582824,63,51,1
562304,The Stooges,0.1393805172713766,64,116,21
137494,Fats Domino,0.1379969361016893,65,51,6
266160,Pete Seeger,0.13770641586697221,66,47,4
622805,Stevie Wonder,0.13613706720107527,67,138,11
748773,Amos Milburn,0.13552594545997645,68,12,4
104714,Kraftwerk,0.13510909184319622,69,108,8
76881,Jimmy Reed,0.13004608420962793,70,55,7
815039,John Lee Hooker,0.1298948078275741,71,62,5
183867,John Cage,0.12921021688343926,72,34,0
662800,Hank Snow,0.12580620323576844,73,19,2
490004,Ramones,0.12463407809106825,74,127,33
112462,Cream,0.12280826899188689,75,91,13
342768,Roscoe Holcomb,0.12142342490534112,76,14,0
75747,The Clash,0.12123843153849295,77,136,26
414251,Otis Redding,0.11958088601612496,78,99,13
176936,Elmore James,0.11870550762870447,79,51,4
261332,Jonah Jones,0.11829671984537082,80,1,2
1006782,Sonny Boy Williamson I,0.11651157584714901,81,8,0
118544,The Drifters,0.11555397797627656,82,47,7
792953,Carl Perkins,0.11415810309385258,83,50,8
816890,Johnny Cash,0.11365167885211587,84,112,11
931567,Titus Turner,0.11226368653208366,85,1,0
332141,Jerry Lee Lewis,0.11098981705513519,86,53,8
927555,Aretha Franklin,0.11014494426437092,87,95,16
852855,Roxy Music,0.10904688047407651,88,103,17
640675,Bud Powell,0.10705209504111364,89,38,2
396372,Max Roach,0.1025338964538636,90,28,1
467203,Michael Jackson,0.09976125554744501,91,101,21
825208,Lightnin' Hopkins,0.09886819293111078,92,35,1
46699,The Everly Brothers,0.09708469187002872,93,53,12
81796,Kenny Clarke,0.09656030109821867,94,7,2
33161,Sly & the Family Stone,0.09577315313489844,95,67,15
204901,Sarah Vaughan,0.09442414724101383,96,45,5
379125,Neil Young,0.0937345894596196,97,148,31
144458,Curtis Mayfield,0.09207864551458228,98,73,13
60679,Big Joe Williams,0.09147106984525932,99,10,0
192382,Deep Purple,0.09103089632203319,100,95,15
309328,Percy Mayfield,0.09043741066025747,101,22,5
315909,Pete Johnson,0.09014264908575514,102,4,1
260038,Dinah Washington,0.08856167528533479,103,45,6
410219,Merle Haggard,0.08819480170009628,104,100,14
797881,Ella Mae Morse,0.08806368940286799,105,1,0
486305,Junior Parker,0.08668872743616395,106,8,3
744548,Spike Jones,0.08649873868062175,107,20,4
766893,The Isley Brothers,0.08640550746638703,108,46,9
793988,Eddie Cochran,0.0855358430961965,109,43,7
496405,The Shadows,0.08552840874674465,110,22,13
361393,Prince,0.0853459933030127,111,90,32
190946,Lefty Frizzell,0.08483646543444383,112,36,4
59156,B.B. King,0.08425745467609017,113,54,10
114342,The Doors,0.08384234284067474,114,74,10
91650,Black Flag,0.0820563075634559,115,93,18
750203,Slim Gaillard,0.08072121190686495,116,16,3
38490,The Band,0.08043119709909967,117,82,20
395819,Maxine Sullivan,0.08035491750272646,118,8,2
793227,Ben Webster,0.08035287393414862,119,19,1
28166,Slim Harpo,0.07999970656185032,120,23,10
