id,name,influence_score,rank,out_degree,in_degree
754032,The Beatles,1.0,1,615,31
66915,Bob Dylan,0.5949065204175247,2,389,29
287604,Louis Jordan,0.4586050098083275,3,53,2
79016,Billie Holiday,0.4486523191054361,4,106,2
894465,The Rolling Stones,0.4283134898225259,5,319,39
532957,Cab Calloway,0.42669114452574997,6,27,0
549797,Hank Williams,0.4008589634757723,7,184,3
259529,Lester Young,0.3911378601820846,8,51,1
848784,Roy Acuff,0.3604762889520408,9,50,0
577531,Woody Guthrie,0.3375783936194135,10,80,0
120521,Chuck Berry,0.3373950881278746,11,159,12
180228,Elvis Presley,0.32305705956615355,12,166,16
354105,Jimi Hendrix,0.32264923908770426,13,201,32
128099,James Brown,0.32243430618786967,14,154,15
531986,David Bowie,0.3187419543009115,15,238,25
238115,Sam Cooke,0.30435832318075623,16,128,6
608701,Muddy Waters,0.2959348382410019,17,113,5
423829,Miles Davis,0.29564476714846005,18,160,16
46861,Ray Charles,0.2924647070944256,19,113,7
317093,Nat King Cole,0.28685236811168713,20,65,1
3829,T-Bone Walker,0.2833481333074348,21,48,2
403120,The Mills Brothers,0.282313331660276,22,35,1
100160,The Kinks,0.28070054830314656,23,192,8
211758,Charlie Parker,0.2701793643700046,24,95,8
840402,The Velvet Underground,0.2689622238211246,25,181,8
139026,Led Zeppelin,0.2662479412480431,26,221,24
824022,Little Richard,0.2584873933922661,27,88,9
805930,Charlie Christian,0.24922969386333368,28,35,1
41874,The Beach Boys,0.24792037328074729,29,186,13
316834,Marvin Gaye,0.24769552429044464,30,169,18
200775,Ernest Tubb,0.24678391400091168,31,52,0
162677,Dizzy Gillespie,0.24544753448404946,32,61,6
418740,Sex Pistols,0.24124094783149425,33,153,23
276085,Howlin' Wolf,0.23913153949598132,34,99,2
577627,The Who,0.23482931836289422,35,149,20
175553,John Coltrane,0.22876896760980595,36,118,15
82584,Billy Eckstine,0.22542448868069523,37,33,2
617196,Brian Eno,0.2214471852576054,38,135,15
771438,Black Sabbath,0.21584024089683987,39,171,12
622805,Stevie Wonder,0.21090573035542667,40,138,11
346336,Pink Floyd,0.20900126228816357,41,142,16
631774,The Byrds,0.208205113374679,42,158,20
81083,Bill Monroe,0.20772159061092496,43,59,2
104714,Kraftwerk,0.19695235487689325,44,108,8
184502,Ella Fitzgerald,0.19053637234431206,45,75,3
538677,Buddy Holly,0.189959086109499,46,97,8
792507,Frank Sinatra,0.18368724755788757,47,71,9
898331,Mississippi Fred McDowell,0.18325495866369235,48,17,0
75747,The Clash,0.18083582063616055,49,136,26
343396,Roy Brown,0.1803146971633952,50,34,5
490004,Ramones,0.1787640704113372,51,127,33
489303,The Yardbirds,0.1783550325453412,52,105,17
562304,The Stooges,0.176149988940553,53,116,21
821571,Smokey Robinson,0.1713951891814809,54,84,12
467203,Michael Jackson,0.17118404053410083,55,101,21
414251,Otis Redding,0.16894240127672294,56,99,13
816890,Johnny Cash,0.1630251730050179,57,112,11
852855,Roxy Music,0.16155052555167732,58,103,17
927555,Aretha Franklin,0.16123872407290515,59,95,16
55128,Bo Diddley,0.16041710901842363,60,65,12
112462,Cream,0.15964054961821242,61,91,13
13511,Sister Rosetta Tharpe,0.1581974105163629,62,13,3
379125,Neil Young,0.15784864505630847,63,148,31
753094,Son House,0.155527669604645,64,22,1
108826,Jackie Wilson,0.1536989070728878,65,54,6
74970,Bob Wills,0.15369561302848525,66,40,0
266160,Pete Seeger,0.1522667471565714,67,47,4
137494,Fats Domino,0.15121482817257992,68,51,6
490416,Thelonious Monk,0.14938944339738092,69,51,1
361393,Prince,0.14806007675759297,70,90,32
82831,The Ink Spots,0.14689636472257844,71,21,2
894335,The Platters,0.14568382087645737,72,37,6
410219,Merle Haggard,0.14516663257139722,73,100,14
183867,John Cage,0.1436776659635163,74,34,0
898336,Mississippi Sheiks,0.1414863389581346,75,3,0
170690,Erskine Hawkins,0.14020930370911996,76,7,1
192382,Deep Purple,0.13964849207139063,77,95,15
640675,Bud Powell,0.13722103159524585,78,38,2
815039,John Lee Hooker,0.13286016326673653,79,62,5
118544,The Drifters,0.13230949372995174,80,47,7
76881,Jimmy Reed,0.1317319987691317,81,55,7
144458,Curtis Mayfield,0.1308579439624717,82,73,13
346637,Roy Eldridge,0.13021486488587197,83,17,1
446509,Metallica,0.130070061811243,84,112,29
270491,Joni Mitchell,0.1294318896429714,85,116,17
33161,Sly & the Family Stone,0.12864455318929796,86,67,15
91650,Black Flag,0.12782693249918736,87,93,18
960674,Wynonie Harris,0.1255497495377505,88,23,1
237205,Madonna,0.1242623345883721,89,77,25
332141,Jerry Lee Lewis,0.12206361449774829,90,53,8
792953,Carl Perkins,0.12020553484218358,91,50,8
269972,Little Willie John,0.11999760337672111,92,14,1
38490,The Band,0.11985970234001503,93,82,20
744548,Spike Jones,0.11859472808724261,94,20,4
357406,Nirvana,0.11825945461789376,95,110,39
959770,Willie Dixon,0.11810526730027794,96,37,3
46699,The Everly Brothers,0.11733159819117345,97,53,12
260038,Dinah Washington,0.1155364447971534,98,45,6
325459,R.E.M.,0.11517312913834951,99,85,30
396372,Max Roach,0.11480710969994704,100,28,1
176936,Elmore James,0.11465510020768492,101,51,4
290812,Joy Division,0.11268480289200813,102,84,15
114342,The Doors,0.11248988057983285,103,74,10
5882,T. Rex,0.11168204531029363,104,71,11
129775,Parliament,0.10955889036436561,105,48,12
59156,B.B. King,0.10892493084676007,106,54,10
342768,Roscoe Holcomb,0.10866848587393438,107,14,0
662800,Hank Snow,0.10855308970211353,108,19,2
219203,U2,0.10842687123300473,109,81,22
594665,Diana Ross,0.10817492782684852,110,52,11
204901,Sarah Vaughan,0.10805345678200427,111,45,5
607448,Al Green,0.1080227600305696,112,78,28
766893,The Isley Brothers,0.10776878042756975,113,46,9
84209,Kiss,0.10630461461155954,114,89,23
44764,Blondie,0.10602121759065433,115,62,21
246611,Judas Priest,0.10571318253462718,116,73,14
98465,Iron Maiden,0.10438853174341947,117,69,23
182598,MC5,0.1012480697481429,118,64,21
748773,Amos Milburn,0.10094240847584715,119,12,4
190946,Lefty Frizzell,0.10059152197457259,120,36,4
642542,Burt Bacharach,0.10054484246897702,121,63,13
137390,The Cure,0.10030498814878495,122,80,17
672910,Wire,0.09959528336246061,123,60,15
796734,Elton John,0.09952356627365384,124,76,24
82013,The Impressions,0.09929357148091524,125,30,7
825208,Lightnin' Hopkins,0.09888013448883813,126,35,1
138699,Frank Zappa,0.09881330329891237,127,63,16
944310,George Jones,0.0982617926016613,128,77,15
484396,Ornette Coleman,0.09785855765882094,129,45,7
569685,The Temptations,0.09667519937992324,130,55,13
131650,Talking Heads,0.09615798550084298,131,68,21
267354,Horace Silver,0.0956387738765344,132,32,7
307461,Van Morrison,0.09541153502232327,133,63,24
793988,Eddie Cochran,0.0953662163678702,134,43,7
411761,Nina Simone,0.09529345257334354,135,52,12
785380,"Lee ""Scratch"" Perry",0.09499249270272729,136,48,7
477875,The Supremes,0.09497311422888147,137,33,10
43714,Bee Gees,0.09459180146303141,138,49,17
174557,Carole King,0.09457680743495712,139,54,11
750519,Terry Riley,0.0945419579225736,140,34,2
793227,Ben Webster,0.09359208201734417,141,19,1
31263,AndraÃ© Crouch,0.09348449043864267,142,16,4
852007,Roy Orbison,0.09288663129636847,143,47,7
334193,New Order,0.09226253776614551,144,74,14
94205,Chet Atkins,0.0922153591264154,145,42,8
208774,Janet Jackson,0.09218501648366303,146,59,16
40225,Gladys Knight,0.0921564319339137,147,36,11
668448,James Cleveland,0.09148900424249394,148,17,1
22124,Slayer,0.09112507378676377,149,69,17
928942,Art Blakey,0.09111638019097783,150,36,2
530745,Bruce Springsteen,0.09093943437342521,151,70,24
425105,The Skatalites,0.09028619948027801,152,29,9
926548,Iggy Pop,0.08904833471797964,153,50,17
1006782,Sonny Boy Williamson I,0.08890455855270463,154,8,0
858827,Queen,0.08862993025287111,155,77,23
81796,Kenny Clarke,0.08830868666789658,156,7,2
92942,Chic,0.088226801632018,157,37,15
551815,Gil Evans,0.08813302446980421,158,36,4
37658,Steve Reich,0.08796462223083996,159,24,2
87985,The Hollies,0.08711737388775422,160,45,14
899530,The Smiths,0.08699273771064187,161,83,23
496405,The Shadows,0.08698602437565288,162,22,13
150629,Ã‰dith Piaf,0.086853498673037,163,34,1
583959,Willie Nelson,0.08658572780042947,164,66,18
45057,The Louvin Brothers,0.08645907166719372,165,28,3
422947,Minor Threat,0.08642137592055735,166,47,17
409954,Ray Price,0.08610252885785821,167,30,8
5953,Alice Cooper,0.08525919991151697,168,68,25
781172,Jimmy Smith,0.08512844385162409,169,20,2
677781,Wilson Pickett,0.08491963870703968,170,38,10
866786,New York Dolls,0.08487192108620405,171,59,19
806542,Etta James,0.08481431332773455,172,37,9
604852,Aerosmith,0.08480302189210075,173,67,22
501407,MotÃ¶rhead,0.08477550968573076,174,55,15
309328,Percy Mayfield,0.08444777305998598,175,22,5
645612,Can,0.08403006771831098,176,51,10
803720,Gene Vincent,0.08382119793077952,177,36,8
582313,The Zombies,0.08379269360606477,178,55,17
233066,Lou Reed,0.08377571897764761,179,58,14
607283,Tito Puente,0.08362227387403014,180,21,5
154533,Ewan MacColl,0.08261851704185144,181,28,3
815575,Lena Horne,0.08261679232693629,182,22,4
71209,Leonard Cohen,0.08246827482183385,183,64,12
75825,The Coasters,0.08211656480351803,184,22,6
135273,"Earth, Wind & Fire",0.08209136750983184,185,35,15
750203,Slim Gaillard,0.08204669147615035,186,16,3
764702,Bill Evans,0.08195639073514562,187,37,10
154544,Green Day,0.08184381614120252,188,65,35
755156,Sonic Youth,0.08166006002263654,189,71,38
28166,Slim Harpo,0.08149272932887411,190,23,10
941579,Buck Owens,0.08134533766125783,191,42,13
895136,Pixies,0.08129159773661947,192,72,24
660507,Giorgio Moroder,0.0810781061897907,193,27,8
51992,Big Star,0.08104075794556542,194,75,20
206967,Erroll Garner,0.08088045772513215,195,22,1
227527,Flatt & Scruggs,0.08063863671525978,196,32,6
942529,Buddy Guy,0.0805410805736774,197,40,17
760240,Bernard Herrmann,0.0803401647842177,198,16,0
743929,Stan Kenton,0.08021679368505319,199,24,3
988440,Grateful Dead,0.08019523629175966,200,60,29
326249,Radiohead,0.08018252236667335,201,55,39
353145,Roy Rogers,0.07987342388110172,202,18,1
31685,Paul Simon,0.07969346547100108,203,50,22
536754,Burl Ives,0.0795749130438179,204,21,0
489316,Oscar Peterson,0.07956038857290205,205,26,6
178014,U-Roy,0.07946771863270141,206,24,12
378624,Quincy Jones,0.07944534703591742,207,31,10
260206,Van Halen,0.07937996569859535,208,54,28
820434,Whitney Houston,0.07909292946296081,209,45,23
685647,Yes,0.07907978879257932,210,43,14
798606,Fugazi,0.07906003812660976,211,42,19
404463,Ravi Shankar,0.07894393591432748,212,21,0
29884,Paul McCartney,0.07889151367675386,213,29,13
2411,Tangerine Dream,0.07884372493792882,214,34,8
667669,Daft Punk,0.07861027219115341,215,26,12
763301,The Fugs,0.07853807523723326,216,24,13
147200,The Dells,0.07822879683746417,217,17,9
479582,The Moonglows,0.07815025864238594,218,18,2
578999,Aaliyah,0.07785460875413902,219,27,12
617844,Albert King,0.07778598024080183,220,36,8
661524,Donna Summer,0.07775245894829132,221,34,16
138520,The Damned,0.07738757888538482,222,45,18
238495,John Mayall,0.07733611288674713,223,28,18
