id,name,influence_score,rank,out_degree,in_degree
999790,Bingo Players,1.0,1,0,1
998969,Beach House,1.0,2,0,9
99888,The Knickerbockers,1.0,3,1,1
99770,The Long Winters,1.0,4,0,2
997588,Rev Theory,1.0,5,0,1
997568,Karina,1.0,6,0,6
99753,Connie Smith,1.0,7,7,4
99730,India,1.0,8,0,4
9970,Spineshank,1.0,9,0,4
996795,The War on Drugs,1.0,10,0,10
996141,The Ting Tings,1.0,11,0,11
996127,Demi Lovato,1.0,12,1,8
996096,Selena Gomez,1.0,13,0,6
996075,Lykke Li,1.0,14,0,4
99561,The Incredible String Band,1.0,15,22,7
99508,The Kills,1.0,16,0,19
994823,Lady Gaga,1.0,17,3,13
99449,Cornelius,1.0,18,4,17
993494,Sharon Jones,1.0,19,0,5
993302,Forever the Sickest Kids,1.0,20,0,8
992857,Duffy,1.0,21,0,9
992751,Little Dragon,1.0,22,0,7
99246,Concrete Blonde,1.0,23,9,15
992260,Kodomo,1.0,24,0,2
99198,Kitty Kallen,1.0,25,1,0
99104,Vashti Bunyan,1.0,26,8,9
990384,Thee Oh Sees,1.0,27,2,7
990368,Foals,1.0,28,1,6
990366,Fleet Foxes,1.0,29,1,14
989540,Justin Nozuka,1.0,30,0,1
989528,The White Tie Affair,1.0,31,0,10
98944,Kix,1.0,32,1,4
988655,Donna the Buffalo,1.0,33,4,9
988638,Captain Beefheart,1.0,34,34,10
988627,Fuel,1.0,35,2,4
988529,Fu Manchu,1.0,36,1,9
988471,Enya,1.0,37,6,20
988448,Frou Frou,1.0,38,0,1
988440,Grateful Dead,1.0,39,60,29
988386,Cecil Taylor,1.0,40,8,9
988307,From Autumn to Ashes,1.0,41,0,2
98819,Labi Siffre,1.0,42,1,0
987922,CeCe Winans,1.0,43,2,4
987777,Donell Jones,1.0,44,1,5
987643,Freur,1.0,45,0,2
987621,Foreigner,1.0,46,13,19
987491,Gram Parsons,1.0,47,51,22
987481,Enrique GuzmÃ¡n,1.0,48,1,0
98707,kidneythieves,1.0,49,0,1
98688,Jack Ingram,1.0,50,0,17
986695,Teddybears,1.0,51,0,1
986573,The Red Jumpsuit Apparatus,1.0,52,0,11
985124,DÃ¢m-Funk,1.0,53,1,8
985076,The Wonder Years,1.0,54,1,5
985047,Rodrigo Amarante,1.0,55,0,3
984877,Beirut,1.0,56,0,10
98467,Klaatu,1.0,57,1,1
98465,Iron Maiden,1.0,58,69,23
983872,Tommy Trash,1.0,59,0,1
98361,Hawthorne Heights,1.0,60,0,17
98278,Keith Relf,1.0,61,1,0
98189,Kitty Wells,1.0,62,33,4
98081,Engelbert Humperdinck,1.0,63,13,16
97949,The International Submarine Band,1.0,64,1,4
9787,Taproot,1.0,65,0,10
978359,The Veronicas,1.0,66,0,3
97786,BoySetsFire,1.0,67,1,2
977209,Dirty Pretty Things,1.0,68,0,8
977198,Vanessa Hudgens,1.0,69,0,8
97654,Kim Carnes,1.0,70,0,3
97529,Booker Little,1.0,71,5,4
97509,Con Funk Shun,1.0,72,0,3
97491,Kittie,1.0,73,1,5
97426,Booker Ervin,1.0,74,0,4
97395,Colin Hay,1.0,75,1,1
97384,Kings of Leon,1.0,76,7,14
97325,Biohazard,1.0,77,13,13
97203,BlackHawk,1.0,78,0,1
97200,Bracket,1.0,79,0,7
97182,Christy Moore,1.0,80,8,6
97173,Bonnie Tyler,1.0,81,5,7
97065,Birdy,1.0,82,0,1
96977,In Flames,1.0,83,7,6
96964,Boz Scaggs,1.0,84,8,12
96944,Chris Hillman,1.0,85,1,6
96804,Kingdom Come,1.0,86,0,1
9680,Charles Mingus,1.0,87,26,8
96744,Chris Rea,1.0,88,7,15
96701,Kinky,1.0,89,0,1
96679,Blackfoot,1.0,90,0,7
96613,Bonnie Raitt,1.0,91,29,28
96576,Interpol,1.0,92,2,27
963992,Zack de la Rocha,1.0,93,0,6
96379,Boyz II Men,1.0,94,26,38
962339,Dave Mason,1.0,95,12,5
962064,Junior Wells,1.0,96,9,6
961688,Wynton Marsalis,1.0,97,3,17
961427,Hans Zimmer,1.0,98,3,9
96142,Charly GarcÃ­a,1.0,99,2,0
961234,Dave Matthews Band,1.0,100,18,16
961152,Yo-Yo,1.0,101,1,0
961133,Dave Koz,1.0,102,6,15
960874,Will Downing,1.0,103,1,7
960690,X,1.0,104,30,20
960674,Wynonie Harris,1.0,105,23,1
959775,Victor Young,1.0,106,1,0
959770,Willie Dixon,1.0,107,37,3
959490,Dave Dudley,1.0,108,0,3
